Wallet,Total Profit,Total PnL,Buys,Sells,Buy,Sell
CawG8dntKDVzL5tQ1GFJJcmpmTE7fuPpmMgremtpPdEv,13418.16267055524,3.106898402550702,5,6,4318.82891939408,-17736.99159613745
GAcbEsskEN8eWK6mnubtoLqGus6M35T6b7NAHnPHb9wN,13259.241583660925,2.022447300906405,14,12,6556.038111706792,-18116.796384734283
FRa5xvWrvgYBHEukozdhJPCJRuJZcTn2WKj2u6L75Rmj,13017.078840904975,2.523765112059659,2,16,5157.801246519992,-18174.880088826627
7A2uZSom7UEhRp5S6ykACRoXxvmqMPcy9jKv6CJUHya2,12445.939480934827,3.984266120200316,9,9,3123.7721340534067,-13523.069027176665
Du6KcjYDAsyBtMQTPd7ndhD6N7nb7TMoimgZtwvo3hDa,12833.472020945504,0.23365655174197814,19,10,54924.511747127166,-67757.98377095445
CWpJSCowyA7hez3dWgSyr4NiLcbvTSAB7w3eP4VKHmmr,12667.352889534826,0.48673318594857357,15,6,26025.250086139004,-38692.60297396448
3GUZX59p5PptStzmJ6v1i5CdtmQp3am47a3n1bj3SoM2,12418.437197881525,1.0692663316502007,8,11,11613.979445809471,-36018.16240816213
BPXqNr2295Lk5TCuNjo3mABmJ2ygbNjxB6Sqk9ppK6jC,12445.149411618426,0.27490594072656915,37,19,45270.57283202474,-57715.72222964297
JAjk7qhGFMo2xL1Ktayma2UCKgeVszH5RrgHVcVHnfwt,20460.888080967463,41.38273894397344,1,16,494.43049452740917,-12763.215686976257
D3ynKftUTqPh4GX1pwcpywQL2P8PvuCnY7CJZCTVU9ka,8305.835136420978,0.6059149788674653,3,6,13707.921781279736,-15579.262575536983
EcopGh8wS1zhqUAUGpdk6q9qpsBpBm6JbJrFCxaiPovM,11851.531853436696,0.8751334607882267,4,2,13542.542234372004,-23350.954961249998
CuQXzTnCrXmbq6omLNLZ8mmEXjTjrdMyFiSRYMnezqyw,12105.80526972664,10.518508841553194,2,10,1150.9050809467267,-12531.847596135407
DtV13h6Vnw6iam37GW2gWiU81jAXmZ5okXACpvdrvQzR,11810.438040972449,11.824602661353895,1,4,998.8021060168271,-12809.240146872417
5R3uqJ8Gs2tZRjvVpbyMrdpKRvcTXxCXQqVjURfpi42n,13238.820287107377,4.924857849649194,5,29,2688.16292597164,-14028.254912159893
EP1BqU4ifKLuRYQaSujzsVJ33yRSUg1t4Eg2VhNP4iVf,11537.257558310355,15.696697813173113,4,16,735.0117646163744,-12264.919205324346
BKSghdHGt7Ti8nPRFeDmTsNv72Foc35nNmM6AgZp9HRD,11461.97440680057,0.43799607037750693,18,18,26169.126122345213,-37631.100529101655
CYJArXaCNzUzTvx8ArNxw8Fzfa3mtV4dyPb8qATzyGya,11288.137524594184,30.60366281542354,3,15,368.8492319587714,-11656.986758351404
4z73L5XrJK3FvFGDExdc7uNwT7641JY9edGGUvdNfGJu,11002.014996280583,0.5199642396397401,13,26,21159.176261627887,-32150.00887081579
7qbnhu2gEYJbfRgQBuc7kKMDnty2u3P7vaZEAohpZZ8H,10853.944713840549,0.6797470145719177,6,4,15967.623955915433,-26821.568674877104
